sale_id,sale_date,customer_id,car_make,car_model,car_year,category,color,mileage,sale_price,payment_method,dealership,salesperson,state,commission
SALE20244293,2024-01-15,CUST14293,Mercedes,GLE,2023,Luxury,Green,50,62600.71,Finance,Westside Auto,Lisa Taylor,PA,1834.35
SALE20243485,2024-01-15,CUST13485,Mazda,Mazda3,2024,Sedan,White,11,24667.17,Cash,North Point Cars,Lisa Taylor,IL,1108.71
SALE20244555,2024-01-15,CUST14555,Tesla,Model 3,2024,Electric,White,48,44050.93,Lease,South Bay Autos,Robert Wilson,CA,1007.75
SALE20243429,2024-01-15,CUST13429,Mazda,CX-5,2023,SUV,Green,26,30483.62,Finance,Westside Auto,Michael Brown,NY,845.46
SALE20244479,2024-01-15,CUST14479,Mercedes,GLE,2023,Luxury,Silver,11,66279.26,Finance,Westside Auto,John Smith,OH,2528.6
SALE20243242,2024-01-15,CUST13242,Mazda,Mazda3,2024,Sedan,Brown,45,24221.39,Finance,Eastside Dealers,Lisa Taylor,CA,1099.27
SALE20243233,2024-01-15,CUST13233,BMW,X5,2024,Luxury,Gray,29,64628.34,Lease,Downtown Motors,Robert Wilson,TX,1716.06
SALE20242084,2024-01-15,CUST12084,Mercedes,GLE,2024,Luxury,Black,48,67459.22,Finance,South Bay Autos,Michael Brown,FL,2554.79
SALE20241066,2024-01-15,CUST11066,Chevrolet,Equinox,2024,SUV,Green,48,31759.56,Lease,North Point Cars,John Smith,TX,909.04
SALE20244080,2024-01-15,CUST14080,Ford,F-150,2024,Truck,White,46,46841.76,Finance,Eastside Dealers,David Anderson,OH,1751.41
SALE20244095,2024-01-15,CUST14095,BMW,X5,2024,Luxury,White,20,74736.04,Lease,Westside Auto,Lisa Taylor,NY,3364.21
SALE20244686,2024-01-15,CUST14686,Chevrolet,Malibu,2024,Sedan,Red,40,25846.28,Finance,North Point Cars,Robert Wilson,NC,1018.5
SALE20244093,2024-01-16,CUST14093,Honda,Accord,2024,Sedan,Blue,35,31721.8,Finance,Eastside Dealers,Emily Davis,TX,689.19
SALE20241754,2024-01-16,CUST11754,Mercedes,C-Class,2024,Luxury,Brown,17,53676.24,Cash,North Point Cars,James Thomas,TX,1673.63
SALE20244970,2024-01-16,CUST14970,Mazda,Mazda3,2024,Sedan,Black,41,22456.2,Finance,Eastside Dealers,David Anderson,PA,647.11
SALE20242341,2024-01-16,CUST12341,Nissan,Altima,2024,Sedan,Green,34,29570.45,Cash,Westside Auto,Emily Davis,OH,700.63
SALE20241542,2024-01-16,CUST11542,Toyota,Corolla,2024,Sedan,Black,39,22318.99,Finance,Downtown Motors,Lisa Taylor,TX,879.96
SALE20243410,2024-01-16,CUST13410,BMW,X5,2024,Luxury,Green,11,74253.93,Finance,Eastside Dealers,John Smith,NY,2259.92
SALE20241042,2024-01-16,CUST11042,Mazda,Mazda3,2024,Sedan,Black,20,23073.14,Finance,Downtown Motors,Lisa Taylor,PA,534.44
SALE20244754,2024-01-16,CUST14754,Tesla,Model 3,2024,Electric,Silver,31,48626.88,Finance,Eastside Dealers,Mary Jackson,OH,1023.08
SALE20244377,2024-01-16,CUST14377,Toyota,RAV4,2023,SUV,Red,20,33442.96,Finance,North Point Cars,James Thomas,GA,726.45
SALE20244774,2024-01-16,CUST14774,Nissan,Rogue,2024,SUV,White,16,32762.41,Cash,Eastside Dealers,Emily Davis,NY,1085.34
SALE20243316,2024-01-17,CUST13316,Honda,CR-V,2024,SUV,Green,48,33141.3,Finance,Eastside Dealers,James Thomas,PA,991.84
SALE20243412,2024-01-17,CUST13412,Chevrolet,Malibu,2023,Sedan,Blue,10,29382.74,Finance,South Bay Autos,Emily Davis,MI,1182.01
SALE20243231,2024-01-17,CUST13231,BMW,X5,2024,Luxury,Red,30,68574.7,Finance,Westside Auto,Emily Davis,NC,2565.41
SALE20243436,2024-01-17,CUST13436,Honda,Civic,2023,Sedan,Silver,27,26635.55,Finance,Westside Auto,Jennifer Martinez,MI,941.17
SALE20240473,2024-01-17,CUST10473,Ford,F-150,2024,Truck,Gray,49,40799.26,Cash,Downtown Motors,David Anderson,GA,1538.5
SALE20243142,2024-01-17,CUST13142,Ford,Explorer,2024,SUV,Black,24,39933.47,Finance,Downtown Motors,John Smith,NY,1301.36
SALE20244475,2024-01-17,CUST14475,Hyundai,Sonata,2024,Sedan,Brown,37,25704.03,Finance,Westside Auto,Sarah Johnson,FL,1145.91
SALE20241677,2024-01-17,CUST11677,Ford,Explorer,2024,SUV,White,45,36545.72,Finance,South Bay Autos,David Anderson,GA,1225.9
SALE20243108,2024-01-17,CUST13108,BMW,3 Series,2023,Luxury,Blue,37,49531.37,Finance,Downtown Motors,Emily Davis,PA,1500.05
SALE20242912,2024-01-17,CUST12912,Mazda,Mazda3,2023,Sedan,Silver,34,26779.34,Lease,South Bay Autos,Robert Wilson,NC,714.88
SALE20243948,2024-01-17,CUST13948,Ford,F-150,2024,Truck,Black,26,40535.4,Lease,Westside Auto,Lisa Taylor,GA,1106.61
SALE20240959,2024-01-17,CUST10959,Nissan,Rogue,2023,SUV,White,6,34250.07,Lease,Eastside Dealers,Lisa Taylor,NY,1663.85
SALE20242393,2024-01-17,CUST12393,Mazda,Mazda3,2023,Sedan,White,26,26859.64,Finance,Westside Auto,Sarah Johnson,NY,780.83
SALE20242387,2024-01-17,CUST12387,Honda,Accord,2023,Sedan,Black,50,33094.41,Finance,Westside Auto,Mary Jackson,CA,907.02
SALE20242343,2024-01-17,CUST12343,Honda,CR-V,2024,SUV,Silver,39,36586.66,Finance,Westside Auto,Emily Davis,IL,775.22
SALE20242161,2024-01-17,CUST12161,Tesla,Model Y,2024,Electric,Gray,22,58329.99,Finance,Eastside Dealers,Michael Brown,MI,2706.51
SALE20241024,2024-01-17,CUST11024,BMW,X5,2024,Luxury,Gray,43,73878.15,Finance,North Point Cars,Sarah Johnson,IL,2166.26
SALE20244759,2024-01-17,CUST14759,Chevrolet,Equinox,2024,SUV,Red,16,27611.54,Lease,North Point Cars,Michael Brown,NY,1364.31
SALE20244761,2024-01-17,CUST14761,Tesla,Model 3,2024,Electric,Green,9,45632.03,Finance,Westside Auto,Michael Brown,OH,1953.75
SALE20244278,2024-01-17,CUST14278,Toyota,Corolla,2024,Sedan,Brown,49,24467.23,Finance,Eastside Dealers,Mary Jackson,TX,1143.15
SALE20242848,2024-01-17,CUST12848,Mercedes,C-Class,2024,Luxury,White,36,55137.87,Finance,South Bay Autos,James Thomas,NY,1766.83
SALE20242536,2024-01-17,CUST12536,Nissan,Rogue,2024,SUV,Blue,22,30534.18,Finance,North Point Cars,John Smith,CA,768.44
SALE20244868,2024-01-18,CUST14868,Mazda,CX-5,2023,SUV,Black,18,30739.59,Lease,Eastside Dealers,Sarah Johnson,MI,1037.16
SALE20242015,2024-01-18,CUST12015,Ford,F-150,2024,Truck,Gray,18,42462.56,Finance,South Bay Autos,James Thomas,TX,1547.82
SALE20241613,2024-01-18,CUST11613,Nissan,Rogue,2024,SUV,Gray,23,33739.12,Finance,South Bay Autos,Mary Jackson,IL,1331.05
SALE20242131,2024-01-18,CUST12131,Ford,Explorer,2024,SUV,Blue,23,42600.4,Finance,Westside Auto,Emily Davis,NY,1938.07
SALE20241897,2024-01-18,CUST11897,Ford,Explorer,2024,SUV,Brown,6,37581.26,Finance,Eastside Dealers,David Anderson,NY,1091.27
SALE20244757,2024-01-18,CUST14757,Chevrolet,Silverado,2024,Truck,Green,46,41788.65,Cash,Downtown Motors,Mary Jackson,OH,1649.64
SALE20242785,2024-01-18,CUST12785,Toyota,Corolla,2024,Sedan,Red,41,23634.3,Finance,South Bay Autos,David Anderson,NY,941.94
SALE20243528,2024-01-18,CUST13528,Mazda,CX-5,2024,SUV,Red,17,30849.58,Cash,South Bay Autos,John Smith,IL,981.52
SALE20241757,2024-01-18,CUST11757,Toyota,Camry,2023,Sedan,White,22,27711.91,Lease,North Point Cars,David Anderson,FL,1338.59
SALE20243697,2024-01-18,CUST13697,BMW,3 Series,2024,Luxury,Red,23,44636.71,Finance,Eastside Dealers,Emily Davis,IL,1219.49
SALE20243114,2024-01-18,CUST13114,Ford,F-150,2024,Truck,White,45,46141.73,Finance,Eastside Dealers,Emily Davis,NY,1790.41
SALE20244636,2024-01-18,CUST14636,Chevrolet,Equinox,2024,SUV,Red,30,28652.64,Lease,North Point Cars,David Anderson,CA,1311.11
SALE20241640,2024-01-18,CUST11640,Mercedes,C-Class,2024,Luxury,Green,38,47559.28,Finance,South Bay Autos,Sarah Johnson,IL,1699.95
SALE20243113,2024-01-19,CUST13113,Ford,Explorer,2023,SUV,Brown,18,42255.34,Cash,Downtown Motors,Mary Jackson,IL,1163.27
SALE20240403,2024-01-19,CUST10403,Mercedes,GLE,2024,Luxury,Brown,23,62131.64,Finance,Westside Auto,Emily Davis,MI,1492.18
SALE20242472,2024-01-19,CUST12472,Chevrolet,Silverado,2023,Truck,Black,30,40042.25,Finance,Downtown Motors,Robert Wilson,NY,1263.29
SALE20240191,2024-01-19,CUST10191,Tesla,Model 3,2024,Electric,Silver,11,49841.65,Lease,Eastside Dealers,John Smith,IL,2385.1
SALE20240713,2024-01-19,CUST10713,BMW,X5,2024,Luxury,Brown,25,66945.84,Finance,Westside Auto,James Thomas,CA,2450.06
SALE20243924,2024-01-19,CUST13924,Toyota,RAV4,2023,SUV,Blue,40,35069.64,Finance,Eastside Dealers,James Thomas,CA,1614.37
SALE20240652,2024-01-19,CUST10652,Toyota,RAV4,2024,SUV,Blue,36,31531.96,Finance,Westside Auto,Michael Brown,IL,1353.36
SALE20241915,2024-01-19,CUST11915,Hyundai,Sonata,2023,Sedan,Silver,27,30117.42,Cash,Eastside Dealers,Mary Jackson,MI,763.36
SALE20241449,2024-01-19,CUST11449,Ford,F-150,2024,Truck,Red,28,40516.7,Cash,Eastside Dealers,David Anderson,OH,839.36
SALE20241851,2024-01-19,CUST11851,Toyota,Camry,2023,Sedan,Brown,34,31756.34,Finance,Westside Auto,Sarah Johnson,IL,1266.35
SALE20243340,2024-01-19,CUST13340,Toyota,Corolla,2023,Sedan,White,29,23591.19,Lease,North Point Cars,David Anderson,MI,1044.99
SALE20240560,2024-01-19,CUST10560,Mazda,CX-5,2023,SUV,Blue,8,34037.19,Finance,South Bay Autos,Lisa Taylor,MI,1350.92
SALE20242751,2024-01-19,CUST12751,Chevrolet,Equinox,2024,SUV,Gray,41,31713.96,Finance,South Bay Autos,David Anderson,IL,665.86
SALE20242701,2024-01-20,CUST12701,Toyota,Corolla,2024,Sedan,Red,14,24237.84,Finance,South Bay Autos,Michael Brown,FL,576.56
SALE20243586,2024-01-20,CUST13586,Nissan,Altima,2024,Sedan,Black,35,26477.7,Finance,North Point Cars,Jennifer Martinez,TX,1220.62
SALE20240346,2024-01-20,CUST10346,Mercedes,GLE,2023,Luxury,Red,5,61372.74,Lease,Downtown Motors,James Thomas,NY,2381.3
SALE20242834,2024-01-20,CUST12834,Ford,Escape,2024,SUV,Green,31,33295.49,Finance,Downtown Motors,Emily Davis,NC,1631.7
SALE20242413,2024-01-20,CUST12413,Mazda,Mazda3,2024,Sedan,Blue,11,25856.15,Finance,North Point Cars,Sarah Johnson,NY,1063.62
SALE20240326,2024-01-20,CUST10326,Tesla,Model 3,2024,Electric,Red,6,50756.17,Cash,Westside Auto,Lisa Taylor,IL,1529.59
SALE20241689,2024-01-20,CUST11689,Toyota,Camry,2024,Sedan,Blue,41,30794.53,Finance,South Bay Autos,James Thomas,TX,1315.5
SALE20244540,2024-01-20,CUST14540,Hyundai,Sonata,2023,Sedan,Green,23,27282.94,Finance,South Bay Autos,Michael Brown,FL,694.36
SALE20243931,2024-01-20,CUST13931,Mercedes,GLE,2023,Luxury,Brown,26,59643.1,Finance,Downtown Motors,Emily Davis,NY,2577.79
SALE20240407,2024-01-21,CUST10407,Hyundai,Sonata,2024,Sedan,Blue,29,26892.58,Finance,Eastside Dealers,Mary Jackson,FL,832.56
SALE20241660,2024-01-21,CUST11660,Ford,F-150,2024,Truck,Blue,41,40045.63,Lease,Westside Auto,Sarah Johnson,MI,1186.23
SALE20243167,2024-01-21,CUST13167,BMW,X5,2023,Luxury,Blue,27,65102.59,Finance,Downtown Motors,Mary Jackson,CA,2189.34
SALE20243478,2024-01-21,CUST13478,BMW,X5,2024,Luxury,Gray,42,69917.46,Finance,North Point Cars,James Thomas,GA,1772.62
SALE20244465,2024-01-21,CUST14465,Mercedes,GLE,2024,Luxury,Blue,18,62770.9,Lease,South Bay Autos,David Anderson,FL,1675.82
SALE20242982,2024-01-21,CUST12982,BMW,X5,2023,Luxury,Black,19,67825.41,Finance,Downtown Motors,Robert Wilson,CA,2220.57
SALE20242049,2024-01-21,CUST12049,Toyota,RAV4,2024,SUV,Blue,20,30547.57,Finance,Westside Auto,Sarah Johnson,TX,1484.39
SALE20242119,2024-01-21,CUST12119,Chevrolet,Equinox,2024,SUV,White,34,31524.46,Finance,Eastside Dealers,Emily Davis,FL,804.07
SALE20242086,2024-01-21,CUST12086,BMW,3 Series,2023,Luxury,Black,50,50654.76,Finance,Downtown Motors,Robert Wilson,NC,1847.44
SALE20240395,2024-01-22,CUST10395,Toyota,Camry,2023,Sedan,Green,27,29807.22,Finance,South Bay Autos,Sarah Johnson,IL,785.48
SALE20241496,2024-01-22,CUST11496,Toyota,RAV4,2024,SUV,White,5,33298.62,Finance,South Bay Autos,Jennifer Martinez,PA,1634.55
SALE20244821,2024-01-22,CUST14821,Ford,Escape,2023,SUV,Black,8,29210.06,Cash,North Point Cars,Michael Brown,MI,1099.06
SALE20244942,2024-01-22,CUST14942,Nissan,Altima,2023,Sedan,Green,31,29528.97,Finance,Downtown Motors,John Smith,TX,832.95
SALE20243653,2024-01-22,CUST13653,Hyundai,Tucson,2024,SUV,Green,42,29489.32,Finance,Downtown Motors,Robert Wilson,CA,1136.59
SALE20243363,2024-01-22,CUST13363,Nissan,Rogue,2023,SUV,Blue,18,31542.1,Finance,Downtown Motors,Jennifer Martinez,IL,1268.73
SALE20242408,2024-01-22,CUST12408,Toyota,Corolla,2024,Sedan,Blue,31,22193.87,Lease,Downtown Motors,John Smith,OH,1017.24
SALE20240567,2024-01-22,CUST10567,Honda,Accord,2023,Sedan,Red,11,32872.73,Finance,North Point Cars,Robert Wilson,PA,909.27
SALE20241073,2024-01-22,CUST11073,Mercedes,GLE,2024,Luxury,White,7,67795.24,Lease,Eastside Dealers,John Smith,PA,2577.4
SALE20244325,2024-01-22,CUST14325,Ford,F-150,2024,Truck,Black,25,45581.67,Finance,South Bay Autos,John Smith,PA,1845.93
SALE20244427,2024-01-22,CUST14427,Honda,CR-V,2024,SUV,Blue,41,33315.96,Cash,Eastside Dealers,Lisa Taylor,NY,1149.85
SALE20241312,2024-01-22,CUST11312,Hyundai,Tucson,2023,SUV,Gray,14,33533.33,Finance,Westside Auto,John Smith,MI,1014.06
SALE20243949,2024-01-22,CUST13949,Ford,F-150,2024,Truck,Gray,11,44558.46,Finance,Westside Auto,Jennifer Martinez,TX,1423.21
SALE20244537,2024-01-22,CUST14537,Toyota,RAV4,2024,SUV,Red,5,35995.07,Finance,North Point Cars,Emily Davis,NY,1217.55
SALE20242680,2024-01-23,CUST12680,Chevrolet,Equinox,2023,SUV,White,29,31475.97,Lease,Westside Auto,James Thomas,OH,670.99
SALE20243979,2024-01-23,CUST13979,Chevrolet,Malibu,2024,Sedan,Brown,44,27148.26,Finance,Eastside Dealers,Michael Brown,GA,1300.38
SALE20241386,2024-01-23,CUST11386,Hyundai,Tucson,2023,SUV,Blue,22,28396.76,Finance,Eastside Dealers,Emily Davis,IL,1388.48
SALE20242425,2024-01-23,CUST12425,Toyota,Corolla,2024,Sedan,Silver,9,22655.92,Finance,North Point Cars,Emily Davis,OH,656.23
SALE20241777,2024-01-23,CUST11777,Mazda,Mazda3,2023,Sedan,Brown,34,24029.82,Lease,Downtown Motors,Michael Brown,NY,531.69
SALE20244471,2024-01-23,CUST14471,BMW,X5,2023,Luxury,Blue,47,67157.84,Finance,South Bay Autos,Robert Wilson,TX,1846.29
SALE20242250,2024-01-23,CUST12250,Chevrolet,Equinox,2023,SUV,Blue,40,29207.81,Lease,Eastside Dealers,Emily Davis,NC,598.43
SALE20241771,2024-01-24,CUST11771,Chevrolet,Equinox,2024,SUV,Silver,28,30073.68,Lease,Downtown Motors,Michael Brown,FL,1049.82
SALE20242105,2024-01-24,CUST12105,BMW,3 Series,2023,Luxury,Blue,9,46499.58,Cash,Westside Auto,David Anderson,NY,2129.22
SALE20240348,2024-01-24,CUST10348,Chevrolet,Silverado,2024,Truck,Brown,13,45587.71,Finance,South Bay Autos,Jennifer Martinez,OH,1380.49
SALE20242222,2024-01-24,CUST12222,Honda,CR-V,2023,SUV,Black,7,35937.06,Finance,South Bay Autos,Lisa Taylor,NY,923.45
SALE20244094,2024-01-24,CUST14094,Mazda,Mazda3,2024,Sedan,Black,33,25602.56,Finance,North Point Cars,Emily Davis,TX,788.14
SALE20240042,2024-01-24,CUST10042,Ford,Explorer,2024,SUV,Black,29,43577.91,Finance,North Point Cars,Mary Jackson,NY,1517.88
SALE20242322,2024-01-24,CUST12322,Ford,Explorer,2024,SUV,White,38,41525.25,Finance,North Point Cars,Lisa Taylor,NC,1805.86
SALE20240704,2024-01-24,CUST10704,Mercedes,C-Class,2024,Luxury,Green,42,46633.27,Cash,North Point Cars,Mary Jackson,IL,1047.06
SALE20243916,2024-01-24,CUST13916,Mercedes,C-Class,2024,Luxury,Blue,34,45804.29,Cash,Downtown Motors,Robert Wilson,TX,1926.27
SALE20241571,2024-01-24,CUST11571,Mercedes,C-Class,2024,Luxury,Black,8,52259.39,Finance,Westside Auto,John Smith,CA,1860.84
SALE20240743,2024-01-24,CUST10743,Hyundai,Tucson,2024,SUV,Blue,50,33276.25,Lease,Downtown Motors,John Smith,MI,973.84
SALE20243560,2024-01-24,CUST13560,Honda,Civic,2024,Sedan,Green,43,23973.15,Finance,North Point Cars,Sarah Johnson,FL,492.53
SALE20241014,2024-01-24,CUST11014,Toyota,Camry,2024,Sedan,Blue,11,29776.69,Finance,Westside Auto,Michael Brown,FL,867.64
SALE20241087,2024-01-24,CUST11087,Toyota,Corolla,2023,Sedan,Red,35,24150.49,Lease,North Point Cars,Lisa Taylor,OH,990.25
SALE20243162,2024-01-25,CUST13162,Chevrolet,Silverado,2024,Truck,Red,32,40874.48,Cash,Westside Auto,Michael Brown,CA,824.71
SALE20240443,2024-01-25,CUST10443,Tesla,Model 3,2024,Electric,Silver,11,43640.77,Finance,Downtown Motors,Robert Wilson,GA,1461.78
SALE20244999,2024-01-25,CUST14999,Mazda,CX-5,2024,SUV,Red,48,32039.54,Lease,Downtown Motors,David Anderson,MI,1537.8
SALE20241388,2024-01-25,CUST11388,Chevrolet,Silverado,2024,Truck,Red,28,40912.28,Lease,North Point Cars,James Thomas,FL,1709.56
SALE20244132,2024-01-25,CUST14132,Chevrolet,Equinox,2024,SUV,White,26,32892.57,Lease,Downtown Motors,James Thomas,PA,952.68
SALE20243606,2024-01-25,CUST13606,Hyundai,Sonata,2024,Sedan,Blue,6,25551.36,Cash,North Point Cars,David Anderson,MI,800.49
SALE20241445,2024-01-25,CUST11445,BMW,X5,2024,Luxury,Silver,34,63776.82,Lease,Westside Auto,Jennifer Martinez,MI,1745.81
SALE20241270,2024-01-25,CUST11270,Chevrolet,Equinox,2024,SUV,Blue,27,30207.59,Finance,Westside Auto,James Thomas,PA,1311.89
SALE20240372,2024-01-25,CUST10372,Mercedes,GLE,2023,Luxury,Brown,13,70497.82,Lease,South Bay Autos,Michael Brown,MI,1628.97
SALE20244742,2024-01-25,CUST14742,Nissan,Rogue,2024,SUV,Gray,15,31999.42,Finance,North Point Cars,John Smith,CA,1575.24
SALE20242567,2024-01-25,CUST12567,Chevrolet,Equinox,2024,SUV,Gray,14,28130.75,Finance,Eastside Dealers,Sarah Johnson,NC,565.08
SALE20241756,2024-01-25,CUST11756,BMW,X5,2024,Luxury,Silver,48,65342.73,Finance,Westside Auto,David Anderson,MI,2855.68
SALE20242640,2024-01-25,CUST12640,BMW,3 Series,2024,Luxury,Black,32,50695.16,Finance,North Point Cars,Jennifer Martinez,GA,1277.1
SALE20241664,2024-01-25,CUST11664,Hyundai,Sonata,2024,Sedan,Silver,47,25974.94,Finance,Downtown Motors,Sarah Johnson,GA,628.31
SALE20242670,2024-01-25,CUST12670,Nissan,Rogue,2024,SUV,Green,31,35648.86,Finance,Eastside Dealers,Robert Wilson,PA,1505.9
SALE20240474,2024-01-26,CUST10474,Chevrolet,Malibu,2024,Sedan,Black,10,25847.76,Lease,Downtown Motors,Emily Davis,GA,879.9
SALE20244187,2024-01-26,CUST14187,Honda,Accord,2024,Sedan,Blue,36,29866.32,Cash,Westside Auto,Emily Davis,FL,1007.68
SALE20240539,2024-01-26,CUST10539,Honda,CR-V,2024,SUV,White,50,31541.35,Finance,Downtown Motors,Sarah Johnson,OH,1194.9
SALE20240188,2024-01-26,CUST10188,Hyundai,Tucson,2024,SUV,Gray,11,33365.59,Cash,Westside Auto,David Anderson,PA,1349.16
SALE20242466,2024-01-26,CUST12466,Mazda,Mazda3,2024,Sedan,Blue,39,25501.68,Lease,South Bay Autos,Michael Brown,OH,665.75
SALE20240044,2024-01-26,CUST10044,Mercedes,GLE,2024,Luxury,Black,43,61990.06,Cash,North Point Cars,Lisa Taylor,NC,1829.88
SALE20244567,2024-01-26,CUST14567,Mazda,Mazda3,2024,Sedan,Green,22,23796.46,Finance,Eastside Dealers,Emily Davis,NY,597.67
SALE20241477,2024-01-26,CUST11477,Toyota,RAV4,2024,SUV,Blue,30,35783.18,Finance,North Point Cars,Lisa Taylor,GA,1556.99
SALE20243576,2024-01-26,CUST13576,Mazda,Mazda3,2024,Sedan,Gray,7,22357.61,Finance,Downtown Motors,David Anderson,IL,675.03
SALE20243639,2024-01-26,CUST13639,Honda,CR-V,2024,SUV,Gray,39,33870.0,Finance,South Bay Autos,Emily Davis,NY,1305.62
SALE20243331,2024-01-26,CUST13331,Toyota,RAV4,2023,SUV,Silver,47,35983.09,Finance,North Point Cars,Michael Brown,NC,1439.66
SALE20242807,2024-01-26,CUST12807,Nissan,Altima,2024,Sedan,Black,13,27200.23,Finance,North Point Cars,Lisa Taylor,NY,779.0
SALE20243051,2024-01-26,CUST13051,Mercedes,GLE,2024,Luxury,Black,15,65658.44,Finance,South Bay Autos,David Anderson,IL,1683.99
SALE20242833,2024-01-26,CUST12833,Mazda,Mazda3,2024,Sedan,Silver,39,23342.78,Lease,North Point Cars,James Thomas,NC,882.75
SALE20240993,2024-01-26,CUST10993,BMW,X5,2024,Luxury,Blue,42,68232.46,Cash,North Point Cars,Lisa Taylor,FL,2148.35
SALE20244958,2024-01-26,CUST14958,Chevrolet,Equinox,2024,SUV,Red,15,31582.83,Lease,South Bay Autos,Jennifer Martinez,CA,910.6
SALE20243523,2024-01-27,CUST13523,Honda,CR-V,2024,SUV,Red,19,37697.35,Lease,Downtown Motors,Sarah Johnson,NY,1473.88
SALE20241456,2024-01-27,CUST11456,Mercedes,C-Class,2024,Luxury,Brown,40,51221.96,Finance,North Point Cars,James Thomas,CA,2144.15
SALE20244202,2024-01-27,CUST14202,Ford,Escape,2024,SUV,White,38,32932.27,Finance,North Point Cars,Emily Davis,GA,1151.4
SALE20240284,2024-01-27,CUST10284,Honda,Civic,2024,Sedan,White,24,23871.29,Cash,North Point Cars,Lisa Taylor,IL,711.82
SALE20240119,2024-01-27,CUST10119,Honda,CR-V,2024,SUV,White,31,32388.91,Finance,Downtown Motors,David Anderson,GA,913.21
SALE20242190,2024-01-27,CUST12190,Honda,Accord,2023,Sedan,Blue,5,29751.76,Lease,South Bay Autos,Michael Brown,NC,773.29
SALE20244032,2024-01-27,CUST14032,Toyota,Camry,2024,Sedan,Red,30,28206.06,Cash,South Bay Autos,Lisa Taylor,FL,718.56
SALE20240606,2024-01-27,CUST10606,Honda,Accord,2024,Sedan,Brown,50,29771.14,Cash,South Bay Autos,Jennifer Martinez,FL,655.27
SALE20244844,2024-01-27,CUST14844,Ford,Explorer,2024,SUV,Silver,43,40963.27,Lease,South Bay Autos,John Smith,FL,1377.04
SALE20240107,2024-01-27,CUST10107,Honda,CR-V,2024,SUV,Black,33,36245.34,Finance,Downtown Motors,Jennifer Martinez,NC,1272.76
SALE20243278,2024-01-27,CUST13278,Chevrolet,Silverado,2024,Truck,Brown,15,39607.38,Finance,Downtown Motors,Jennifer Martinez,GA,903.23
SALE20243663,2024-01-27,CUST13663,Ford,Escape,2024,SUV,Green,41,32751.73,Lease,South Bay Autos,Michael Brown,FL,1374.04
SALE20242736,2024-01-27,CUST12736,BMW,3 Series,2024,Luxury,Gray,14,48811.9,Lease,Eastside Dealers,David Anderson,PA,1547.09
SALE20241065,2024-01-27,CUST11065,Hyundai,Tucson,2024,SUV,Red,42,29825.37,Lease,Downtown Motors,Jennifer Martinez,IL,790.26
SALE20244768,2024-01-27,CUST14768,Toyota,Camry,2023,Sedan,Silver,31,26876.98,Lease,North Point Cars,John Smith,MI,1068.91
SALE20241469,2024-01-27,CUST11469,Toyota,Camry,2024,Sedan,White,10,29238.77,Finance,Westside Auto,Jennifer Martinez,PA,620.24
SALE20241206,2024-01-27,CUST11206,Chevrolet,Equinox,2024,SUV,Black,11,32132.09,Finance,Westside Auto,Lisa Taylor,TX,1165.47
SALE20240175,2024-01-27,CUST10175,Nissan,Altima,2024,Sedan,Red,40,28683.81,Finance,South Bay Autos,David Anderson,NC,814.38
SALE20244224,2024-01-28,CUST14224,Nissan,Rogue,2024,SUV,Green,11,34307.21,Cash,Westside Auto,Lisa Taylor,CA,1548.31
SALE20242275,2024-01-28,CUST12275,Honda,CR-V,2024,SUV,Blue,28,37275.53,Finance,Downtown Motors,David Anderson,GA,1311.73
SALE20241378,2024-01-28,CUST11378,Hyundai,Sonata,2023,Sedan,Blue,16,28493.42,Finance,Westside Auto,Robert Wilson,CA,1305.3
SALE20240397,2024-01-28,CUST10397,Mercedes,GLE,2023,Luxury,Black,42,64619.69,Finance,Eastside Dealers,Robert Wilson,TX,2236.86
SALE20240273,2024-01-28,CUST10273,Ford,Explorer,2024,SUV,Black,5,39861.15,Finance,Westside Auto,Mary Jackson,TX,1977.37
SALE20241031,2024-01-28,CUST11031,Mazda,CX-5,2023,SUV,Silver,48,29730.39,Finance,South Bay Autos,Lisa Taylor,FL,1165.14
SALE20241029,2024-01-28,CUST11029,Tesla,Model 3,2024,Electric,White,10,43883.42,Lease,North Point Cars,James Thomas,GA,949.67
